Suburb,State,Postcode,Lat,Lng,Bounds_N,Bounds_E,Bounds_S,Bounds_W,Is Regional
Neds Corner,VIC,3496,-34.3907124,141.4309582,-33.9812828,142.3977978,-34.550287,140.9619025,True
Neerim,VIC,3831,-38.0093215,146.002705,-37.9353087,146.1191538,-38.0653892,145.9176137,True
Neerim East,VIC,3831,-38.0093215,146.002705,-37.9353087,146.1191538,-38.0653892,145.9176137,True
Neerim Junction,VIC,3832,-37.9211096,145.9915605,-37.895799,146.070163,-37.9489905,145.9109138,True
Neerim North,VIC,3832,-37.9211096,145.9915605,-37.895799,146.070163,-37.9489905,145.9109138,True
Neerim South,VIC,3831,-38.0093215,146.002705,-37.9353087,146.1191538,-38.0653892,145.9176137,True
Neilborough,VIC,3570,-36.469814,144.3904526,-36.3851832,144.4804386,-36.6182718,144.0443009,True
Nelse,VIC,3699,-36.8124613,147.3270485,-36.7151053,147.462817,-36.9401293,147.1433463,True
Nelson,VIC,3292,-38.0625136,141.1198886,-37.9870006,141.2429825,-38.1687125,140.9657379,True
Nerrena,VIC,3953,-38.4586497,146.002705,-38.2922329,146.1988019,-38.609095,145.7767961,True
Nerrin Nerrin,VIC,3351,-37.6978029,143.0029169,-37.5156466,143.8177774,-37.9332909,142.7178929,True
Nerring,VIC,3373,-37.4528631,143.3474304,-37.2694842,143.5740911,-37.644275,143.1135755,True
Neuarpurr,VIC,3413,-36.7355842,141.2213044,-36.49596,141.479221,-36.9042699,140.9685812,True
New Gisborne,VIC,3438,-37.4618532,144.620463,-37.418455,144.652151,-37.48214,144.5788969,True
Newborough,VIC,3825,-38.0474021,146.2929381,-37.5800006,146.6469101,-38.2569347,146.0489688,True
Newbury,VIC,3458,-37.459275,144.3685809,-37.333783,144.4724194,-37.6136337,144.2527144,True
Newcomb,VIC,3219,-38.176358,144.3849841,-38.143366,144.4070034,-38.2147909,144.364281,True
Newfield,VIC,3268,-38.4984954,142.9385002,-38.4134016,143.249095,-38.628351,142.680807,True
Newham,VIC,3442,-37.3324774,144.5437205,-37.2363959,144.6947996,-37.4598981,144.4247633,True
Newhaven,VIC,3925,-38.5282425,145.3862638,-38.4934126,145.4534336,-38.5675336,145.3041642,True
Newington,VIC,3350,-37.5691087,143.8563224,-37.5208708,143.9322439,-37.642819,143.7381991,True
Newlyn North,VIC,3364,-37.3708363,143.9541563,-37.0333099,144.1293449,-37.5060261,143.727369,True
Newmerella,VIC,3886,-37.7514308,148.42875,-37.725352,148.538345,-37.7823868,148.3817019,True
Newport,VIC,3015,-37.8352097,144.8786231,-37.8217966,144.9054755,-37.8579071,144.8609855,False
Newry,VIC,3859,-37.920365,146.8985944,-37.8385156,146.968316,-38.0134679,146.7895889,True
Newstead,VIC,3462,-37.0911657,144.0630048,-37.0355739,144.1497229,-37.2053397,143.9810999,True
Newtown,VIC,3220,-38.155681,144.3521811,-38.132269,144.374881,-38.1819569,144.3173034,True
Nichols Point,VIC,3501,-34.678204,142.318772,-34.1807532,142.5208558,-34.8644899,141.9927511,True
Nicholson,VIC,3882,-37.8071978,147.7573,-37.7601969,147.8067208,-37.8589118,147.685025,True
Niddrie,VIC,3042,-37.7245197,144.8758725,-37.709325,144.8934674,-37.74889,144.8376567,False
Nilma North,VIC,3821,-38.0844084,146.002705,-38.031435,146.1405073,-38.3308121,145.850134,True
Ninda,VIC,3533,-35.3404178,142.7884171,-35.1925488,143.0482573,-35.607848,142.5353203,True
Nine Mile,VIC,3518,-36.424265,143.6068646,-36.1794759,143.913473,-36.6789049,143.384895,True
Nintingbool,VIC,3351,-37.6978029,143.0029169,-37.5156466,143.8177774,-37.9332909,142.7178929,True
Noble Park,VIC,3174,-37.9641212,145.1762197,-37.9364967,145.201903,-37.984443,145.1583899,False
Noble Park North,VIC,3174,-37.9641212,145.1762197,-37.9364967,145.201903,-37.984443,145.1583899,False
Noojee,VIC,3833,-37.7865626,146.0696009,-37.7020777,146.4562769,-38.0240509,145.7310554,True
Noorinbee,VIC,3890,-37.5621735,149.1960526,-37.142752,149.4421933,-37.8038258,149.0286325,True
Noorinbee North,VIC,3890,-37.5621735,149.1960526,-37.142752,149.4421933,-37.8038258,149.0286325,True
Noradjuha,VIC,3409,-36.8127092,141.8100218,-36.5542949,142.0254159,-37.121001,141.4599098,True
Norlane,VIC,3214,-38.0788809,144.3576473,-38.0480049,144.417574,-38.1066231,144.335026,True
Norong,VIC,3682,-36.1723841,146.4495924,-36.0263135,146.5401896,-36.2779069,146.2841836,True
North Bendigo,VIC,3550,-36.7665875,144.2920769,-36.7124378,144.3495606,-36.8152569,144.2375398,True
North Blackwood,VIC,3458,-37.459275,144.3685809,-37.333783,144.4724194,-37.6136337,144.2527144,True
North Geelong,VIC,3215,-38.1083132,144.3357845,-38.0768499,144.3664888,-38.1327629,144.304978,True
North Melbourne,VIC,3051,-37.7983816,144.9419122,-37.787463,144.958457,-37.806149,144.9352792,False
North Shore,VIC,3214,-38.0788809,144.3576473,-38.0480049,144.417574,-38.1066231,144.335026,True
North Warrandyte,VIC,3113,-37.7386037,145.2148736,-37.7107397,145.2482457,-37.7725099,145.1755329,False
North Wonthaggi,VIC,3995,-38.6238593,145.6023644,-38.4739225,145.7340101,-38.68107,145.4284972,True
Northcote,VIC,3070,-37.7736132,144.9997396,-37.7589004,145.017796,-37.785645,144.9809678,False
Northcote South,VIC,3070,-37.7736132,144.9997396,-37.7589004,145.017796,-37.785645,144.9809678,False
Northwood,VIC,3660,-37.0435482,145.2480193,-36.885474,145.543928,-37.2119387,144.9590299,True
Notting Hill,VIC,3168,-37.9211962,145.1320653,-37.8991518,145.1529232,-37.9313859,145.1075208,False
Nowa Nowa,VIC,3887,-37.6989476,148.0299382,-37.631143,148.2065419,-37.8579375,147.8912997,True
Nowhere Creek,VIC,3469,-37.1727781,143.2395973,-37.0610457,143.3742504,-37.2938502,143.1510501,True
Nowie,VIC,3585,-35.4094202,143.5202874,-35.1847059,143.8116352,-35.5924969,143.0032829,True
Nug Nug,VIC,3737,-36.8466834,146.6962857,-36.4280907,147.1172403,-37.2157665,146.5664528,True
Nuggetty,VIC,3463,-36.9483008,143.9759139,-36.776202,144.227466,-37.0751249,143.8462136,True
Nulla Vale,VIC,3435,-37.2423687,144.7192376,-37.1189509,144.8270573,-37.321384,144.5909315,True
Nullawarre,VIC,3268,-38.4984954,142.9385002,-38.4134016,143.249095,-38.628351,142.680807,True
Nullawarre North,VIC,3268,-38.4984954,142.9385002,-38.4134016,143.249095,-38.628351,142.680807,True
Nullawil,VIC,3529,-35.845391,143.1965079,-35.7700218,143.3196302,-35.9196389,143.0381589,True
Numurkah,VIC,3636,-36.102425,145.5136433,-36.0137909,145.6521439,-36.1992934,145.3317939,True
Nunawading,VIC,3131,-37.8239091,145.1762197,-37.8012207,145.1891176,-37.8548379,145.1568868,False
Nungurner,VIC,3909,-37.8136883,148.0299382,-37.7318829,148.1846791,-37.9196831,147.8713828,True
Nunniong,VIC,3896,-37.1819263,147.7799935,-37.0306836,148.0264436,-37.411434,147.5256879,True
Nutfield,VIC,3099,-37.5885255,145.2148736,-37.5083015,145.3100449,-37.6582539,145.1520099,False
Nyah,VIC,3594,-35.1526896,143.3582223,-35.1134964,143.3940908,-35.19168,143.3305361,True
Nyah West,VIC,3595,-35.1832549,143.3366401,-35.142365,143.3763287,-35.21418,143.308664,True
Nyarrin,VIC,3533,-35.3404178,142.7884171,-35.1925488,143.0482573,-35.607848,142.5353203,True
Nyerimilang,VIC,3909,-37.8136883,148.0299382,-37.7318829,148.1846791,-37.9196831,147.8713828,True
Nyora,VIC,3987,-38.3054452,145.6800684,-38.258791,145.7542858,-38.3552668,145.6056899,True
Oak Park,VIC,3046,-37.7044261,144.9336544,-37.6919289,144.962981,-37.7250442,144.898012,False
Oaklands Junction,VIC,3063,-37.5930751,144.8401227,-37.5247989,144.883604,-37.63144,144.8059578,False
Oakleigh,VIC,3166,-37.9006677,145.0989646,-37.886995,145.1244772,-37.913816,145.0742074,False
Oakleigh East,VIC,3166,-37.9006677,145.0989646,-37.886995,145.1244772,-37.913816,145.0742074,False
Oakleigh South,VIC,3167,-37.9193474,145.0989646,-37.9095148,145.113266,-37.944458,145.0795332,False
Oakvale,VIC,3540,-35.8651458,143.5202874,-35.7141099,143.664516,-35.9752804,143.3886904,True
Ocean Grange,VIC,3880,-37.9215501,147.7573,-37.8471842,147.8818835,-38.0778097,147.5768575,True
Ocean Grove,VIC,3226,-38.2573292,144.5382417,-38.2368075,144.5795749,-38.2838701,144.4966042,True
Officer,VIC,3809,-38.0673549,145.4139392,-38.0132859,145.455997,-38.128087,145.3759315,False
Officer South,VIC,3809,-38.0673549,145.4139392,-38.0132859,145.455997,-38.128087,145.3759315,False
Olinda,VIC,3788,-37.8532703,145.3751961,-37.8252475,145.405267,-37.8835149,145.3483149,False
Ombersley,VIC,3241,-38.260588,143.9541563,-38.1153179,144.1074709,-38.430045,143.7273889,True
Omeo,VIC,3898,-37.022052,147.5079912,-36.8072192,147.8624128,-37.2498271,147.2345969,True
Omeo Valley,VIC,3898,-37.022052,147.5079912,-36.8072192,147.8624128,-37.2498271,147.2345969,True
Ondit,VIC,3249,-38.36853,143.4338092,-38.0913319,143.8065869,-38.6938168,143.2761542,True
Orford,VIC,3284,-38.3689713,142.2007574,-38.1368649,142.2912271,-38.3967454,142.0302348,True
Ormond,VIC,3204,-37.9193526,145.0438252,-37.8968081,145.0546869,-37.9347275,145.022458,False
Orrvale,VIC,3631,-36.4324574,145.4693163,-36.2953091,145.6992588,-36.62744,145.2976848,True
Outtrim,VIC,3951,-38.5195374,145.7356129,-38.3492101,145.9450023,-38.5776598,145.6738366,True
Ouyen,VIC,3490,-35.3571245,141.5991643,-34.035717,142.7429619,-36.0260151,140.9625692,True
Ovens,VIC,3738,-36.6120774,146.7749116,-36.5744298,146.8210708,-36.6349857,146.7484372,True
Ozenkadnook,VIC,3413,-36.7355842,141.2213044,-36.49596,141.479221,-36.9042699,140.9685812,True
Paaratte,VIC,3268,-38.4984954,142.9385002,-38.4134016,143.249095,-38.628351,142.680807,True
Pakenham,VIC,3810,-38.0578366,145.4693163,-37.9758333,145.5497833,-38.1592989,145.430803,True
Pakenham South,VIC,3810,-38.0578366,145.4693163,-37.9758333,145.5497833,-38.1592989,145.430803,True
Pakenham Upper,VIC,3810,-38.0578366,145.4693163,-37.9758333,145.5497833,-38.1592989,145.430803,True
Panitya,VIC,3512,-35.1673606,141.095836,-34.8660119,141.299844,-35.4158676,140.9654194,True
Panmure,VIC,3265,-38.2633053,142.7455935,-38.055556,143.0752078,-38.435866,142.5701749,True
Panton Hill,VIC,3759,-37.6400391,145.2424941,-37.614219,145.285886,-37.6671451,145.2150707,False
Paradise Beach,VIC,3851,-38.2064012,147.1464245,-37.9542164,147.7227223,-38.4895529,146.8156803,True
Paraparap,VIC,3240,-38.2482932,144.1283863,-38.1718829,144.2488108,-38.342923,144.046101,True
Park Orchards,VIC,3114,-37.7760752,145.2148736,-37.7594709,145.2363604,-37.7924451,145.1902728,False
Parkdale,VIC,3195,-38.0005492,145.1044805,-37.9821849,145.1446926,-38.0349013,145.0688217,False
Parkville,VIC,3010,-37.7962849,144.9598069,-37.7898691,144.9649807,-37.800426,144.9575462,False
Parkville,VIC,3050,-37.7987952,144.9560212,-37.7977099,144.9577543,-37.799714,144.9535732,False
Parkville,VIC,3052,-37.7862363,144.9474178,-37.7738166,144.9652069,-37.7984881,144.9363393,False
Parwan,VIC,3340,-37.7356162,144.4123303,-37.546397,144.5562253,-37.8981559,144.2106852,True
Paschendale,VIC,3315,-37.4420537,141.7255991,-37.194131,141.9401628,-37.7282674,141.431505,True
Pascoe Vale,VIC,3044,-37.7310813,144.9364069,-37.7137202,144.9521913,-37.753336,144.9194732,False
Pascoe Vale South,VIC,3044,-37.7310813,144.9364069,-37.7137202,144.9521913,-37.753336,144.9194732,False
Patchewollock,VIC,3491,-35.394936,142.1063337,-35.2295389,142.493007,-35.6059452,141.9970739,True
Patho,VIC,3564,-36.1149809,144.6314321,-35.9332286,144.9328556,-36.2487,144.2762737,True
Patterson Lakes,VIC,3197,-38.0742262,145.1431018,-38.0515798,145.1562542,-38.0850949,145.1198368,False
Patyah,VIC,3318,-37.0613621,141.3050851,-36.8018561,141.599394,-37.249133,140.9716005,True
Paynesville,VIC,3880,-37.9215501,147.7573,-37.8471842,147.8818835,-38.0778097,147.5768575,True
Pearcedale,VIC,3912,-38.2242212,145.2148736,-38.1689857,145.2868822,-38.2566769,145.1483328,False
Pearsondale,VIC,3851,-38.2064012,147.1464245,-37.9542164,147.7227223,-38.4895529,146.8156803,True
Pelluebla,VIC,3727,-36.2467001,145.958135,-36.1701909,146.1127502,-36.2992157,145.7761579,True
Pennyroyal,VIC,3235,-38.455233,143.9324048,-38.355317,144.026127,-38.5240019,143.826987,True
Penshurst,VIC,3289,-37.8854097,142.318772,-37.7545359,142.4609746,-38.036972,142.0744359,True
Pental Island,VIC,3586,-35.2818109,143.5094722,-35.2024095,143.8192456,-35.4654359,143.2887058,True
Pentland Hills,VIC,3341,-37.5934691,144.3248554,-37.4858089,144.4200213,-37.6865798,144.2654122,True
Percydale,VIC,3478,-37.0021242,143.2827118,-36.341758,143.4337679,-37.141114,143.1054241,True
Peronne,VIC,3413,-36.7355842,141.2213044,-36.49596,141.479221,-36.9042699,140.9685812,True
Peterborough,VIC,3270,-38.5949819,142.8793838,-38.5514879,142.9408587,-38.627336,142.8172011,True
Petticoat Creek,VIC,3233,-38.7494709,143.6285244,-38.677739,143.7399771,-38.8576939,143.4933339,True
Pheasant Creek,VIC,3757,-37.4666309,145.1596592,-37.4017502,145.3474518,-37.544953,145.0421828,False
Piangil,VIC,3597,-34.9071543,143.1749726,-34.6478632,143.3595552,-35.1140979,142.8666369,True
Picola,VIC,3639,-35.9921604,145.005249,-35.8204446,145.169953,-36.129909,144.8300007,True
Picola West,VIC,3639,-35.9921604,145.005249,-35.8204446,145.169953,-36.129909,144.8300007,True
Piedmont,VIC,3833,-37.7865626,146.0696009,-37.7020777,146.4562769,-38.0240509,145.7310554,True
Pier Milan,VIC,3533,-35.3404178,142.7884171,-35.1925488,143.0482573,-35.607848,142.5353203,True
Pigeon Ponds,VIC,3407,-37.2543103,141.8100218,-37.1134339,142.007797,-37.457812,141.606461,True
Pine Grove,VIC,3573,-36.1663341,144.3904526,-36.0376619,144.4816229,-36.3191668,144.008046,True
Pine Mountain,VIC,3709,-36.0696807,147.6892483,-35.9285722,147.8947004,-36.1642923,147.4427356,True
Pines Forest,VIC,3200,-38.1250223,145.162419,-38.112735,145.181946,-38.1405209,145.139332,False
Pinewood,VIC,3149,-37.8772869,145.1265477,-37.8555136,145.1507529,-37.901255,145.1061479,False
Pioneer Bay,VIC,3984,-38.3114378,145.5579927,-38.1914999,145.6942849,-38.447435,145.4164057,True
Pira,VIC,3585,-35.4094202,143.5202874,-35.1847059,143.8116352,-35.5924969,143.0032829,True
Pittong,VIC,3360,-37.7370214,143.5202874,-37.6187146,143.629665,-37.8820628,143.4284933,True
Plenty,VIC,3090,-37.670486,145.1099967,-37.6479688,145.1383152,-37.6829205,145.0834145,False
Plumpton,VIC,3335,-37.7143753,144.6753231,-37.639572,144.7548363,-37.7601728,144.613276,False
Plumpton,VIC,3336,-37.7094596,144.7311814,-37.7081106197085,144.732530380292,-37.7108085802915,144.729832419708,False
Point Cook,VIC,3030,-37.938058,144.6753231,-37.7813987,144.8080931,-38.0063858,144.4440773,False
Point Leo,VIC,3916,-38.4161358,145.0548502,-38.373991,145.1039659,-38.4540826,144.9976203,False
Point Lonsdale,VIC,3225,-38.2407088,144.6643482,-38.1943871,144.7037104,-38.2923909,144.5723941,True
Point Wilson,VIC,3212,-38.0110859,144.4561033,-37.959047,144.5928818,-38.0963836,144.3409469,True
Polisbet,VIC,3585,-35.4094202,143.5202874,-35.1847059,143.8116352,-35.5924969,143.0032829,True
Pomborneit,VIC,3260,-38.1491105,143.1319209,-38.0228434,143.4807871,-38.4645917,142.992192,True
Pomborneit North,VIC,3260,-38.1491105,143.1319209,-38.0228434,143.4807871,-38.4645917,142.992192,True
Pomonal,VIC,3381,-37.1716807,142.5745556,-36.997554,142.8218839,-37.353367,142.4290452,True
Pompapiel,VIC,3571,-36.3797092,144.1283863,-36.3028979,144.3440937,-36.4728648,144.031967,True
Poowong,VIC,3988,-38.310594,145.7800733,-38.255038,145.903108,-38.3797869,145.704527,True
Poowong East,VIC,3988,-38.310594,145.7800733,-38.255038,145.903108,-38.3797869,145.704527,True
Poowong North,VIC,3988,-38.310594,145.7800733,-38.255038,145.903108,-38.3797869,145.704527,True
Porcupine Ridge,VIC,3461,-37.286475,144.1938221,-37.127617,144.3551499,-37.5125899,144.0302959,True
Porepunkah,VIC,3740,-36.8264122,146.8760951,-36.6244419,146.9981643,-36.9984966,146.6716255,True
Port Campbell,VIC,3269,-38.6344019,143.1104044,-38.550996,143.269304,-38.7195069,142.9368248,True
Port Fairy,VIC,3284,-38.3689713,142.2007574,-38.1368649,142.2912271,-38.3967454,142.0302348,True
Port Franklin,VIC,3964,-38.6847281,146.2733747,-38.6772941,146.286836,-38.6966707,146.2515875,True
Port Melbourne,VIC,3207,-37.8315264,144.9226452,-37.818967,144.9497559,-37.84969,144.8969813,False
Port Welshpool,VIC,3965,-38.692708,146.4775937,-38.6704079,146.5204019,-38.709394,146.447067,True
Portarlington,VIC,3223,-38.1610488,144.6753231,-38.107765,144.7203096,-38.2199695,144.5860113,True
Portland,VIC,3305,-38.290126,141.4706543,-38.0374368,141.6970433,-38.4329732,141.2243893,True
Portland North,VIC,3305,-38.290126,141.4706543,-38.0374368,141.6970433,-38.4329732,141.2243893,True
Portland West,VIC,3305,-38.290126,141.4706543,-38.0374368,141.6970433,-38.4329732,141.2243893,True
Portsea,VIC,3944,-38.3234069,144.7027669,-38.3014879,144.738225,-38.3460428,144.6512082,False
Pound Creek,VIC,3996,-38.6086874,145.7800733,-38.562571,145.9151259,-38.6784139,145.6283129,True
Powelltown,VIC,3797,-37.8447909,145.702282,-37.768438,145.8176149,-37.9045196,145.596949,True
Powlett Plains,VIC,3517,-36.515547,143.8671868,-36.1986619,144.0626249,-36.6898129,143.642929,True
Prahran,VIC,3181,-37.8544481,144.996985,-37.8456875,145.012316,-37.8601728,144.9818449,False
Prahran East,VIC,3181,-37.8544481,144.996985,-37.8456875,145.012316,-37.8601728,144.9818449,False
Prairie,VIC,3572,-36.3147326,144.3248554,-36.2552519,144.4879932,-36.4113041,144.1315889,True
Preston,VIC,3072,-37.7399362,145.0107588,-37.7275571,145.0383996,-37.7557322,144.9797632,False
Princes Hill,VIC,3054,-37.7843702,144.9694441,-37.7780426,144.978136,-37.793226,144.9588851,False
Princetown,VIC,3269,-38.6344019,143.1104044,-38.550996,143.269304,-38.7195069,142.9368248,True
Puckapunyal,VIC,3662,-36.9514451,144.9171412,-36.8353188,145.098664,-37.027444,144.7876613,True
Pura Pura,VIC,3271,-37.9185598,143.0029169,-37.7522759,143.1670416,-38.0636437,142.898084,True
Purdeet,VIC,3289,-37.8854097,142.318772,-37.7545359,142.4609746,-38.036972,142.0744359,True
Purnim,VIC,3278,-38.2755738,142.6065939,-38.2220169,142.6724691,-38.3269044,142.5374449,True
Purnim West,VIC,3278,-38.2755738,142.6065939,-38.2220169,142.6724691,-38.3269044,142.5374449,True
Pyalong,VIC,3521,-37.0989702,144.851121,-37.0471989,144.9236469,-37.1750418,144.7685528,True
Pyramid Hill,VIC,3575,-36.0765288,144.1283863,-35.9466074,144.3188929,-36.198859,143.882441,True
Quambatook,VIC,3540,-35.8651458,143.5202874,-35.7141099,143.664516,-35.9752804,143.3886904,True
Quandong,VIC,3030,-37.938058,144.6753231,-37.7813987,144.8080931,-38.0063858,144.4440773,False
Quarry Hill,VIC,3550,-36.7665875,144.2920769,-36.7124378,144.3495606,-36.8152569,144.2375398,True
Queenscliff,VIC,3225,-38.2407088,144.6643482,-38.1943871,144.7037104,-38.2923909,144.5723941,True
Queensferry,VIC,3984,-38.3114378,145.5579927,-38.1914999,145.6942849,-38.447435,145.4164057,True
Raglan,VIC,3373,-37.4528631,143.3474304,-37.2694842,143.5740911,-37.644275,143.1135755,True
Rainbow,VIC,3424,-35.8357024,141.9791849,-35.5661173,142.2031011,-36.027362,141.7065014,True
Ranceby,VIC,3951,-38.5195374,145.7356129,-38.3492101,145.9450023,-38.5776598,145.6738366,True
Rangeview,VIC,3132,-37.8219905,145.1983055,-37.8026275,145.2135303,-37.8312709,145.1844698,False
Ravenhall,VIC,3023,-37.7687064,144.7521888,-37.7033042,144.8059178,-37.7960464,144.716344,False
Ravenswood,VIC,3453,-36.9265571,144.2374759,-36.8385477,144.3242973,-37.0278858,144.129647,True
Ravenswood South,VIC,3453,-36.9265571,144.2374759,-36.8385477,144.3242973,-37.0278858,144.129647,True
Raymond Island,VIC,3880,-37.9215501,147.7573,-37.8471842,147.8818835,-38.0778097,147.5768575,True
Raywood,VIC,3570,-36.469814,144.3904526,-36.3851832,144.4804386,-36.6182718,144.0443009,True
Red Cliffs,VIC,3496,-34.3907124,141.4309582,-33.9812828,142.3977978,-34.550287,140.9619025,True
Red Hill,VIC,3937,-38.3687813,145.0383133,-38.3343048,145.0625572,-38.408993,144.975565,False
Red Hill South,VIC,3937,-38.3687813,145.0383133,-38.3343048,145.0625572,-38.408993,144.975565,False
Red Lion,VIC,3371,-37.2153546,143.6718623,-37.108574,143.8118863,-37.316476,143.536086,True
Redan,VIC,3350,-37.5691087,143.8563224,-37.5208708,143.9322439,-37.642819,143.7381991,True
Redcastle,VIC,3523,-36.8919051,144.7412036,-36.7057026,144.9321538,-37.0477715,144.5239574,True
